                    <p>The web server reported a bad gateway error.</p>
                </div>
                <div class="w-1/2 md:w-full float-left leading-relaxed">
                    <h2 class="text-3xl font-normal leading-1.3 mb-4">What can I do?</h2>
                    <p class="mb-6">Please try again in a few minutes.</p>
                </div>
            </div>
        </div>

        <div class="cf-error-footer cf-wrapper w-240 lg:w-full py-10 sm:py-4 sm:px-8 mx-auto text-center sm:text-left border-solid border-0 border-t border-gray-300">
  <p class="text-13">
    <span class="cf-footer-item sm:block sm:mb-1">Cloudflare Ray ID: <strong class="font-semibold">91b2ea170c750f65</strong></span>
    <span class="cf-footer-separator sm:hidden">&bull;</span>
    <span id="cf-footer-item-ip" class="cf-footer-item hidden sm:block sm:mb-1">
      Your IP:
      <button type="button" id="cf-footer-ip-reveal" class="cf-footer-ip-reveal-btn">Click to reveal</button>
      <span class="hidden" id="cf-footer-ip">143.198.13.116</span>
      <span class="cf-footer-separator sm:hidden">&bull;</span>
    </span>
    <span class="cf-footer-item sm:block sm:mb-1"><span>Performance &amp; security by</span> <a rel="noopener noreferrer" href="https://www.cloudflare.com/5xx-error-landing?utm_source=errorcode_502&utm_campaign=api.b365api.com" id="brand_link" target="_blank">Cloudflare</a></span>
    
  </p>
  <script>(function(){function d(){var b=a.getElementById("cf-footer-item-ip"),c=a.getElementById("cf-footer-ip-reveal");b&&"classList"in b&&(b.classList.remove("hidden"),c.addEventListener("click",function(){c.classList.add("hidden");a.getElementById("cf-footer-ip").classList.remove("hidden")}))}var a=document;document.addEventListener&&a.addEventListener("DOMContentLoaded",d)})();</script>
</div><!-- /.error-footer -->


    </div>
</div>
</body>
</html>

2025-03-04 16:57:44,873 - aggregator.sports.tennis.betsapi_prematch - WARNING - No 'results' key for Bet365 ID=170774612 or empty data.
2025-03-04 16:57:45,986 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 31 events.
2025-03-04 16:58:43,620 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:58:44,292 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:59:43,802 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:59:44,665 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:00:44,152 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:00:50,178 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:01:43,755 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:01:48,423 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:02:44,335 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 17:02:47,504 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 17:03:43,743 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 35 in-play tennis events.
2025-03-04 17:03:44,430 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 35 events.
2025-03-04 17:04:43,745 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 35 in-play tennis events.
2025-03-04 17:04:44,533 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 35 events.
2025-03-04 17:05:43,867 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 17:05:46,261 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 17:06:44,003 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:06:45,600 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:07:44,257 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:07:46,427 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:08:43,980 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:08:44,609 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:09:44,464 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 17:09:45,187 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
